,CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Segment,Cluster
2299,15475.0,77,29,454.10999999999996,3,3,3,333,Other,1
2300,15478.0,40,44,1399.92,2,2,2,222,Other,1
2301,15480.0,116,45,905.5,3,2,2,322,Inactive But Potentially Returning,1
2302,15482.0,16,97,10879.76,1,2,1,121,High Spenders,1
2303,15483.0,161,84,225.26,4,2,4,424,Other,0
2304,15484.0,1,187,3590.41,1,1,1,111,Top Tier,1
2305,15485.0,30,85,2564.5,2,2,1,221,High Spenders,1
2306,15488.0,93,2,91.32000000000001,3,4,4,344,Other,1
2307,15489.0,23,50,1134.28,2,2,2,222,Other,1
2308,15491.0,95,154,3100.09,3,1,1,311,Loyal Customers,1
2309,15492.0,28,35,659.4599999999999,2,3,3,233,Other,1
2310,15493.0,33,289,1953.41,2,1,1,211,Loyal Customers,1
2311,15494.0,21,122,1280.58,2,1,2,212,Loyal Customers,1
2312,15497.0,18,15,1262.2,1,4,2,142,Other,1
2313,15498.0,3,512,13316.4,1,1,1,111,Top Tier,1
2314,15500.0,8,68,1131.56,1,2,2,122,Other,1
2315,15502.0,16,213,10384.93,1,1,1,111,Top Tier,1
2316,15503.0,363,66,141.04,4,2,4,424,Other,0
2317,15504.0,81,13,52.83,3,4,4,344,Other,1
2318,15505.0,53,97,3610.96,3,2,1,321,High Spenders,1
2319,15506.0,23,161,972.08,2,1,2,212,Loyal Customers,1
2320,15507.0,172,45,475.86,4,2,3,423,Other,0
2321,15508.0,189,92,1000.27,4,2,2,422,Other,0
2322,15510.0,331,1,250.0,4,4,4,444,Inactive and Unlikely to Return,0
2323,15511.0,12,158,900.53,1,1,2,112,Loyal Customers,1
2324,15512.0,156,7,121.0,4,4,4,444,Inactive and Unlikely to Return,0
2325,15513.0,33,308,14758.220000000001,2,1,1,211,Loyal Customers,1
2326,15514.0,12,166,4023.7200000000003,1,1,1,111,Top Tier,1
2327,15516.0,45,15,62.43,2,4,4,244,Other,1
2328,15517.0,233,27,267.03,4,3,4,434,Other,0
2329,15518.0,64,210,1921.55,3,1,1,311,Loyal Customers,1
2330,15520.0,2,18,343.5,1,3,3,133,Other,1
2331,15521.0,40,185,3000.2,2,1,1,211,Loyal Customers,1
2332,15522.0,33,56,397.99,2,2,3,223,Other,1
2333,15523.0,84,10,412.01000000000005,3,4,3,343,Other,1
2334,15524.0,25,1,440.0,2,4,3,243,Other,1
2335,15525.0,2,156,734.37,1,1,2,112,Loyal Customers,1
2336,15526.0,33,4,148.44,2,4,4,244,Other,1
2337,15527.0,19,162,2428.53,2,1,1,211,Loyal Customers,1
2338,15528.0,254,26,229.33,4,3,4,434,Other,0
2339,15529.0,23,662,3962.6,2,1,1,211,Loyal Customers,1
2340,15530.0,22,107,1497.31,2,1,2,212,Loyal Customers,1
2341,15531.0,8,219,1972.39,1,1,1,111,Top Tier,1
2342,15532.0,25,251,1564.73,2,1,2,212,Loyal Customers,1
2343,15533.0,19,83,807.57,2,2,2,222,Other,1
2344,15535.0,173,72,502.9,4,2,3,423,Other,0
2345,15537.0,163,24,110.92,4,3,4,434,Other,0
2346,15539.0,7,41,538.46,1,3,3,133,Other,1
2347,15540.0,11,15,213.3,1,4,4,144,Other,1
2348,15541.0,114,29,85.13000000000001,3,3,4,334,Other,1
2349,15543.0,288,28,127.86,4,3,4,434,Other,0
2350,15544.0,9,259,3546.71,1,1,1,111,Top Tier,1
2351,15545.0,54,80,288.96999999999997,3,2,4,324,Other,1
2352,15547.0,7,695,4910.6,1,1,1,111,Top Tier,1
2353,15549.0,77,114,1681.46,3,1,1,311,Loyal Customers,1
2354,15550.0,4,61,575.63,1,2,3,123,Other,1
2355,15551.0,37,29,436.06,2,3,3,233,Other,1
2356,15552.0,217,17,90.12,4,4,4,444,Inactive and Unlikely to Return,0
2357,15553.0,60,55,428.93,3,2,3,323,Other,1
2358,15554.0,278,14,217.2,4,4,4,444,Inactive and Unlikely to Return,0
2359,15555.0,12,887,4794.86,1,1,1,111,Top Tier,1
2360,15556.0,24,31,279.77,2,3,4,234,Other,1
2361,15557.0,29,19,468.91,2,3,3,233,Other,1
2362,15561.0,12,27,800.59,1,3,2,132,Other,1
2363,15562.0,352,1,134.55,4,4,4,444,Inactive and Unlikely to Return,0
2364,15563.0,22,113,1400.44,2,1,2,212,Loyal Customers,1
2365,15565.0,50,8,173.16,2,4,4,244,Other,1
2366,15567.0,19,7,186.01,2,4,4,244,Other,1
2367,15568.0,3,53,758.29,1,2,2,122,Other,1
2368,15569.0,104,31,1375.71,3,3,2,332,Other,1
2369,15570.0,7,319,4148.82,1,1,1,111,Top Tier,1
2370,15571.0,12,57,650.4300000000001,1,2,3,123,Other,1
2371,15572.0,5,212,2533.42,1,1,1,111,Top Tier,1
2372,15573.0,32,97,591.1899999999999,2,2,3,223,Other,1
2373,15574.0,178,152,675.64,4,1,2,412,Loyal Customers,0
2374,15576.0,38,43,921.37,2,2,2,222,Other,1
2375,15577.0,151,39,258.88,4,3,4,434,Other,0
2376,15578.0,162,13,127.1,4,4,4,444,Inactive and Unlikely to Return,0
2377,15579.0,69,48,327.6,3,2,3,323,Other,1
2378,15581.0,121,147,3675.77,3,1,1,311,Loyal Customers,1
2379,15582.0,25,44,682.9100000000001,2,2,2,222,Other,1
2380,15584.0,24,122,720.86,2,1,2,212,Loyal Customers,1
2381,15585.0,177,31,455.3,4,3,3,433,Other,0
2382,15587.0,50,9,913.6800000000001,2,4,2,242,Other,1
2383,15589.0,256,29,478.53000000000003,4,3,3,433,Other,0
2384,15592.0,47,24,388.58,2,3,3,233,Other,1
2385,15593.0,71,5,199.8,3,4,4,344,Other,1
2386,15594.0,16,103,1771.78,1,1,1,111,Top Tier,1
2387,15596.0,101,77,1406.59,3,2,2,322,Inactive But Potentially Returning,1
2388,15597.0,35,22,324.57,2,3,3,233,Other,1
2389,15598.0,53,14,240.68,3,4,4,344,Other,1
2390,15599.0,27,52,761.74,2,2,2,222,Other,1
2391,15601.0,11,410,6776.56,1,1,1,111,Top Tier,1
2392,15602.0,8,47,1297.8700000000001,1,2,2,122,Other,1
2393,15603.0,79,2,48.480000000000004,3,4,4,344,Other,1
2394,15604.0,52,17,216.39,3,4,4,344,Other,1
2395,15605.0,36,67,1198.23,2,2,2,222,Other,1
2396,15606.0,61,77,2920.16,3,2,1,321,High Spenders,1
2397,15607.0,337,13,104.76,4,4,4,444,Inactive and Unlikely to Return,0
2398,15608.0,28,60,1093.68,2,2,2,222,Other,1
2399,15609.0,184,16,298.48,4,4,4,444,Inactive and Unlikely to Return,0
2400,15610.0,52,6,112.46000000000001,3,4,4,344,Other,1
2401,15611.0,10,43,1591.45,1,2,2,122,Other,1
2402,15612.0,36,6,195.15,2,4,4,244,Other,1
2403,15615.0,10,423,10399.74,1,1,1,111,Top Tier,1
2404,15618.0,33,45,776.851,2,2,2,222,Other,1
2405,15619.0,11,3,336.40000000000003,1,4,3,143,Other,1
2406,15620.0,57,100,1553.18,3,1,2,312,Loyal Customers,1
2407,15621.0,4,16,1293.03,1,4,2,142,Other,1
2408,15622.0,43,185,3709.56,2,1,1,211,Loyal Customers,1
2409,15623.0,141,19,301.03,3,3,4,334,Other,0
2410,15624.0,117,34,588.13,3,3,3,333,Other,1
2411,15625.0,104,64,1534.26,3,2,2,322,Inactive But Potentially Returning,1
2412,15626.0,75,49,675.8,3,2,2,322,Inactive But Potentially Returning,1
2413,15628.0,5,155,2870.2400000000002,1,1,1,111,Top Tier,1
2414,15630.0,45,60,1186.35,2,2,2,222,Other,1
2415,15632.0,16,167,3285.31,1,1,1,111,Top Tier,1
2416,15634.0,17,15,243.55,1,4,4,144,Other,1
2417,15636.0,90,25,724.76,3,3,2,332,Other,1
2418,15637.0,53,15,223.36,3,4,4,344,Other,1
2419,15639.0,134,25,425.32,3,3,3,333,Other,1
2420,15640.0,4,476,12416.11,1,1,1,111,Top Tier,1
2421,15641.0,105,119,1887.2,3,1,1,311,Loyal Customers,1
2422,15643.0,192,33,664.0,4,3,3,433,Other,0
2423,15644.0,166,232,803.54,4,1,2,412,Loyal Customers,0
2424,15645.0,19,52,612.01,2,2,3,223,Other,1
2425,15646.0,158,35,447.64000000000004,4,3,3,433,Other,0
2426,15648.0,204,24,639.5,4,3,3,433,Other,0
2427,15649.0,336,2,816.0,4,4,2,442,Other,0
2428,15651.0,37,32,646.3,2,3,3,233,Other,1
2429,15652.0,91,21,337.74,3,3,3,333,Other,1
2430,15653.0,93,6,877.4399999999999,3,4,2,342,Other,1
2431,15654.0,9,21,922.53,1,3,2,132,Other,1
2432,15655.0,243,34,560.67,4,3,3,433,Other,0
2433,15656.0,45,47,748.5,2,2,2,222,Other,1
2434,15657.0,23,1,30.0,2,4,4,244,Other,1
2435,15658.0,190,48,1024.1000000000001,4,2,2,422,Other,0
2436,15659.0,44,11,306.45,2,4,4,244,Other,1
2437,15660.0,25,90,1600.86,2,2,2,222,Other,1
2438,15661.0,317,5,309.8,4,4,3,443,Other,0
2439,15663.0,106,9,138.14,3,4,4,344,Other,1
2440,15664.0,51,17,386.43,2,4,3,243,Other,1
2441,15665.0,168,115,2222.21,4,1,1,411,Loyal Customers,0
2442,15667.0,40,13,301.32,2,4,4,244,Other,1
2443,15668.0,218,1,76.32000000000001,4,4,4,444,Inactive and Unlikely to Return,0
2444,15669.0,40,33,684.34,2,3,2,232,Other,1
2445,15670.0,297,12,173.05,4,4,4,444,Inactive and Unlikely to Return,0
2446,15671.0,19,78,2657.13,2,2,1,221,High Spenders,1
2447,15673.0,88,138,2726.23,3,1,1,311,Loyal Customers,1
2448,15674.0,73,114,2446.6,3,1,1,311,Loyal Customers,1
2449,15675.0,81,21,323.69,3,3,3,333,Other,1
2450,15676.0,19,202,3435.76,2,1,1,211,Loyal Customers,1
2451,15677.0,49,33,657.23,2,3,3,233,Other,1
2452,15678.0,53,12,352.7,3,4,3,343,Other,1
2453,15679.0,24,110,781.28,2,1,2,212,Loyal Customers,1
2454,15680.0,9,78,1333.68,1,2,2,122,Other,1
2455,15681.0,25,53,1426.16,2,2,2,222,Other,1
2456,15683.0,117,10,193.75,3,4,4,344,Other,1
2457,15687.0,9,166,2993.1,1,1,1,111,Top Tier,1
2458,15689.0,120,9,254.1,3,4,4,344,Other,1
2459,15690.0,4,19,239.76,1,3,4,134,Other,1
2460,15691.0,252,2,136.8,4,4,4,444,Inactive and Unlikely to Return,0
2461,15692.0,28,12,191.04,2,4,4,244,Other,1
2462,15694.0,1,78,6479.4,1,2,1,121,High Spenders,1
2463,15695.0,267,22,409.98,4,3,3,433,Other,0
2464,15696.0,33,168,2711.11,2,1,1,211,Loyal Customers,1
2465,15699.0,18,18,309.65,1,3,3,133,Other,1
2466,15700.0,172,86,696.68,4,2,2,422,Other,0
2467,15701.0,2,230,1529.0,1,1,2,112,Loyal Customers,1
2468,15703.0,265,5,211.5,4,4,4,444,Inactive and Unlikely to Return,0
2469,15704.0,140,117,2293.62,3,1,1,311,Loyal Customers,1
2470,15705.0,201,6,143.1,4,4,4,444,Inactive and Unlikely to Return,0
2471,15706.0,64,55,1060.56,3,2,2,322,Inactive But Potentially Returning,1
2472,15707.0,35,205,916.98,2,1,2,212,Loyal Customers,1
2473,15708.0,41,273,3235.25,2,1,1,211,Loyal Customers,1
2474,15709.0,284,6,133.25,4,4,4,444,Inactive and Unlikely to Return,0
2475,15712.0,9,53,1072.3600000000001,1,2,2,122,Other,1
2476,15713.0,143,19,356.7,4,3,3,433,Other,0
2477,15714.0,12,34,330.03000000000003,1,3,3,133,Other,1
2478,15716.0,146,117,1101.1100000000001,4,1,2,412,Loyal Customers,1
2479,15717.0,234,7,150.3,4,4,4,444,Inactive and Unlikely to Return,0
2480,15719.0,33,931,5030.07,2,1,1,211,Loyal Customers,1
2481,15720.0,24,128,598.73,2,1,3,213,Loyal Customers,1
2482,15721.0,12,84,471.40000000000003,1,2,3,123,Other,1
2483,15722.0,36,67,2211.21,2,2,1,221,High Spenders,1
2484,15723.0,365,38,190.7,4,3,4,434,Other,0
2485,15724.0,201,11,218.25,4,4,4,444,Inactive and Unlikely to Return,0
2486,15725.0,15,32,415.25,1,3,3,133,Other,1
2487,15727.0,17,301,5159.06,1,1,1,111,Top Tier,1
2488,15729.0,213,5,85.0,4,4,4,444,Inactive and Unlikely to Return,0
2489,15730.0,66,70,1120.88,3,2,2,322,Inactive But Potentially Returning,1
2490,15732.0,212,14,294.12,4,4,4,444,Inactive and Unlikely to Return,0
2491,15733.0,283,10,162.3,4,4,4,444,Inactive and Unlikely to Return,0
2492,15734.0,115,26,1339.45,3,3,2,332,Other,1
2493,15737.0,15,71,1188.1200000000001,1,2,2,122,Other,1
2494,15738.0,19,173,4812.42,2,1,1,211,Loyal Customers,1
2495,15739.0,66,8,449.12,3,4,3,343,Other,1
2496,15740.0,49,9,154.88,2,4,4,244,Other,1
2497,15743.0,16,86,775.96,1,2,2,122,Other,1
2498,15744.0,78,3,34.8,3,4,4,344,Other,1
2499,15745.0,19,62,1094.59,2,2,2,222,Other,1
2500,15746.0,134,28,196.88,3,3,4,334,Other,1
2501,15747.0,13,90,946.64,1,2,2,122,Other,1
2502,15748.0,40,20,144.36,2,3,4,234,Other,1
2503,15749.0,235,10,44534.3,4,4,1,441,High Spenders,0
2504,15750.0,3,291,2463.05,1,1,1,111,Top Tier,1
2505,15752.0,40,405,2626.6,2,1,1,211,Loyal Customers,1
2506,15753.0,305,1,79.2,4,4,4,444,Inactive and Unlikely to Return,0
2507,15754.0,51,28,458.57,2,3,3,233,Other,1
2508,15755.0,10,141,2364.25,1,1,1,111,Top Tier,1
2509,15756.0,61,191,528.01,3,1,3,313,Loyal Customers,1
2510,15757.0,66,45,714.42,3,2,2,322,Inactive But Potentially Returning,1
2511,15758.0,25,9,205.25,2,4,4,244,Other,1
2512,15759.0,218,7,253.04,4,4,4,444,Inactive and Unlikely to Return,0
2513,15762.0,65,37,583.75,3,3,3,333,Other,1
2514,15763.0,32,61,1086.92,2,2,2,222,Other,1
2515,15764.0,88,180,3279.97,3,1,1,311,Loyal Customers,1
2516,15766.0,64,11,315.06,3,4,3,343,Other,1
2517,15768.0,116,27,621.8299999999999,3,3,3,333,Other,1
2518,15769.0,7,130,56252.72,1,1,1,111,Top Tier,1
2519,15773.0,6,10,635.6800000000001,1,4,3,143,Other,1
2520,15774.0,69,25,270.8,3,3,4,334,Other,1
2521,15775.0,245,7,104.9,4,4,4,444,Inactive and Unlikely to Return,0
2522,15776.0,133,18,241.62,3,3,4,334,Other,1
2523,15777.0,241,21,1047.11,4,3,2,432,Other,0
2524,15780.0,184,29,475.28000000000003,4,3,3,433,Other,0
2525,15781.0,25,20,345.46,2,3,3,233,Other,1
2526,15782.0,10,43,2614.7400000000002,1,2,1,121,High Spenders,1
2527,15783.0,11,14,246.3,1,4,4,144,Other,1
2528,15785.0,33,83,2328.9700000000003,2,2,1,221,High Spenders,1
2529,15786.0,46,266,4919.0,2,1,1,211,Loyal Customers,1
2530,15787.0,26,200,933.26,2,1,2,212,Loyal Customers,1
2531,15789.0,358,25,351.3,4,3,3,433,Other,0
2532,15790.0,10,34,218.75,1,3,4,134,Other,1
2533,15791.0,44,75,1612.69,2,2,2,222,Other,1
2534,15793.0,15,12,965.61,1,4,2,142,Other,1
2535,15795.0,150,42,610.01,4,2,3,423,Other,0
2536,15796.0,1,132,2708.61,1,1,1,111,Top Tier,1
2537,15797.0,113,8,2207.4,3,4,1,341,High Spenders,1
2538,15799.0,76,98,884.14,3,2,2,322,Inactive But Potentially Returning,1
2539,15800.0,107,117,696.89,3,1,2,312,Loyal Customers,1
2540,15801.0,46,64,1063.95,2,2,2,222,Other,1
2541,15802.0,143,1,451.42,4,4,3,443,Other,0
2542,15803.0,51,8,415.82000000000005,2,4,3,243,Other,1
2543,15804.0,1,263,4206.39,1,1,1,111,Top Tier,1
2544,15805.0,23,299,5488.18,2,1,1,211,Loyal Customers,1
2545,15806.0,46,31,784.58,2,3,2,232,Other,1
2546,15807.0,50,48,903.9,2,2,2,222,Other,1
2547,15808.0,306,195,3651.27,4,1,1,411,Loyal Customers,0
2548,15809.0,36,35,515.77,2,3,3,233,Other,1
2549,15810.0,79,89,1391.98,3,2,2,322,Inactive But Potentially Returning,1
2550,15811.0,22,133,2218.62,2,1,1,211,Loyal Customers,1
2551,15812.0,107,41,1801.14,3,3,1,331,High Spenders,1
2552,15813.0,208,40,1303.9099999999999,4,3,2,432,Other,0
2553,15814.0,17,72,1945.33,1,2,1,121,High Spenders,1
2554,15815.0,64,49,2100.6,3,2,1,321,High Spenders,1
2555,15819.0,49,123,1905.45,2,1,1,211,Loyal Customers,1
2556,15820.0,320,17,206.98,4,4,4,444,Inactive and Unlikely to Return,0
2557,15821.0,44,62,570.96,2,2,3,223,Other,1
2558,15822.0,3,33,885.47,1,3,2,132,Other,1
2559,15823.0,372,1,15.0,4,4,4,444,Inactive and Unlikely to Return,0
2560,15825.0,172,20,532.94,4,3,3,433,Other,0
2561,15826.0,56,68,1654.31,3,2,2,322,Inactive But Potentially Returning,1
2562,15827.0,73,115,1836.0900000000001,3,1,1,311,Loyal Customers,1
2563,15829.0,99,51,636.14,3,2,3,323,Other,1
2564,15830.0,38,39,576.0,2,3,3,233,Other,1
2565,15831.0,58,66,794.64,3,2,2,322,Inactive But Potentially Returning,1
2566,15832.0,254,54,836.79,4,2,2,422,Other,0
2567,15834.0,70,269,2225.15,3,1,1,311,Loyal Customers,1
2568,15835.0,44,50,954.09,2,2,2,222,Other,1
2569,15836.0,50,10,137.37,2,4,4,244,Other,1
2570,15837.0,65,24,391.98,3,3,3,333,Other,1
2571,15838.0,11,167,33643.08,1,1,1,111,Top Tier,1
2572,15839.0,33,62,1048.49,2,2,2,222,Other,1
2573,15840.0,59,27,355.56,3,3,3,333,Other,1
2574,15841.0,73,47,1224.06,3,2,2,322,Inactive But Potentially Returning,1
2575,15843.0,304,8,118.95000000000002,4,4,4,444,Inactive and Unlikely to Return,0
2576,15844.0,46,11,130.73999999999998,2,4,4,244,Other,1
2577,15845.0,18,138,3711.77,1,1,1,111,Top Tier,1
2578,15847.0,38,22,389.27,2,3,3,233,Other,1
2579,15850.0,19,93,234.88,2,2,4,224,Other,1
2580,15852.0,187,22,160.71,4,3,4,434,Other,0
2581,15853.0,52,30,110.8,3,3,4,334,Other,1
2582,15854.0,4,138,2969.12,1,1,1,111,Top Tier,1
2583,15855.0,137,80,712.24,3,2,2,322,Inactive But Potentially Returning,1
2584,15856.0,4,628,16143.64,1,1,1,111,Top Tier,1
2585,15857.0,19,14,297.0,2,4,4,244,Other,1
2586,15858.0,16,188,1427.57,1,1,2,112,Loyal Customers,1
2587,15860.0,41,139,965.16,2,1,2,212,Loyal Customers,1
2588,15861.0,12,540,3146.92,1,1,1,111,Top Tier,1
2589,15862.0,8,147,832.88,1,1,2,112,Loyal Customers,1
2590,15863.0,26,18,68.84,2,3,4,234,Other,1
2591,15864.0,22,20,1936.3200000000002,2,3,1,231,High Spenders,1
2592,15865.0,41,40,895.13,2,3,2,232,Other,1
2593,15866.0,101,43,211.89,3,2,4,324,Other,1
2594,15867.0,5,459,3810.14,1,1,1,111,Top Tier,1
2595,15869.0,277,15,149.64,4,4,4,444,Inactive and Unlikely to Return,0
2596,15870.0,33,74,351.44,2,2,3,223,Other,1
2597,15872.0,15,108,316.25,1,1,3,113,Loyal Customers,1
2598,15874.0,64,120,4405.88,3,1,1,311,Loyal Customers,1
2599,15877.0,2,126,490.33,1,1,3,113,Loyal Customers,1
2600,15880.0,369,96,329.03000000000003,4,2,3,423,Other,0
2601,15881.0,312,29,501.39000000000004,4,3,3,433,Other,0
2602,15882.0,199,23,516.36,4,3,3,433,Other,0
2603,15883.0,2,49,396.48,1,2,3,123,Other,1
2604,15885.0,93,18,379.35,3,3,3,333,Other,1
2605,15886.0,60,12,181.09,3,4,4,344,Other,1
2606,15888.0,81,12,168.31,3,4,4,344,Other,1
2607,15889.0,157,85,420.07,4,2,3,423,Other,0
2608,15891.0,227,60,511.68,4,2,3,423,Other,0
2609,15894.0,253,37,258.25,4,3,4,434,Other,0
2610,15895.0,150,11,179.17,4,4,4,444,Inactive and Unlikely to Return,0
2611,15897.0,194,22,208.59,4,3,4,434,Other,0
2612,15898.0,1,84,1383.83,1,2,2,122,Other,1
2613,15899.0,369,4,56.25,4,4,4,444,Inactive and Unlikely to Return,0
2614,15900.0,24,47,337.28,2,2,3,223,Other,1
2615,15901.0,17,111,351.73,1,1,3,113,Loyal Customers,1
2616,15903.0,10,74,5126.76,1,2,1,121,High Spenders,1
2617,15904.0,8,30,164.68,1,3,4,134,Other,1
2618,15906.0,20,150,1567.69,2,1,2,212,Loyal Customers,1
2619,15907.0,4,226,882.72,1,1,2,112,Loyal Customers,1
2620,15909.0,174,7,191.94,4,4,4,444,Inactive and Unlikely to Return,0
2621,15910.0,1,266,1228.88,1,1,2,112,Loyal Customers,1
2622,15912.0,178,19,264.62,4,3,4,434,Other,0
2623,15916.0,16,151,1502.8600000000001,1,1,2,112,Loyal Customers,1
2624,15917.0,248,12,123.1,4,4,4,444,Inactive and Unlikely to Return,0
2625,15918.0,191,40,334.23,4,3,3,433,Other,0
2626,15919.0,20,122,525.69,2,1,3,213,Loyal Customers,1
2627,15920.0,154,60,167.5,4,2,4,424,Other,0
2628,15921.0,173,24,323.03000000000003,4,3,3,433,Other,0
2629,15922.0,373,11,369.5,4,4,3,443,Other,0
2630,15923.0,373,21,127.08,4,3,4,434,Other,0
2631,15925.0,194,12,207.15,4,4,4,444,Inactive and Unlikely to Return,0
2632,15930.0,67,21,426.63,3,3,3,333,Other,1
2633,15932.0,4,115,2495.87,1,1,1,111,Top Tier,1
2634,15933.0,21,74,1107.46,2,2,2,222,Other,1
2635,15935.0,239,12,416.86,4,4,3,443,Other,0
2636,15937.0,64,7,145.35,3,4,4,344,Other,1
2637,15938.0,112,18,404.58,3,3,3,333,Other,1
2638,15939.0,90,76,6115.01,3,2,1,321,High Spenders,1
2639,15940.0,311,1,35.8,4,4,4,444,Inactive and Unlikely to Return,0
2640,15942.0,134,14,337.44,3,4,3,343,Other,1
2641,15944.0,277,6,325.1,4,4,3,443,Other,0
2642,15945.0,365,2,181.0,4,4,4,444,Inactive and Unlikely to Return,0
2643,15947.0,83,29,1708.24,3,3,1,331,High Spenders,1
2644,15948.0,8,60,955.24,1,2,2,122,Other,1
2645,15949.0,17,19,364.72,1,3,3,133,Other,1
2646,15950.0,32,97,1744.71,2,2,1,221,High Spenders,1
2647,15951.0,9,41,708.22,1,3,2,132,Other,1
2648,15952.0,34,84,781.91,2,2,2,222,Other,1
2649,15953.0,15,97,1657.28,1,2,2,122,Other,1
2650,15955.0,24,183,4416.26,2,1,1,211,Loyal Customers,1
2651,15957.0,32,42,428.89,2,2,3,223,Other,1
2652,15958.0,74,7,104.35,3,4,4,344,Other,1
2653,15963.0,20,28,470.76,2,3,3,233,Other,1
2654,15965.0,17,111,808.87,1,1,2,112,Loyal Customers,1
2655,15967.0,23,80,397.68,2,2,3,223,Other,1
2656,15969.0,3,20,666.1,1,3,3,133,Other,1
2657,15970.0,304,11,314.1,4,4,3,443,Other,0
2658,15971.0,18,35,4199.85,1,3,1,131,High Spenders,1
2659,15973.0,367,4,307.82000000000005,4,4,3,443,Other,0
2660,15974.0,39,176,3442.15,2,1,1,211,Loyal Customers,1
2661,15975.0,84,24,371.01,3,3,3,333,Other,1
2662,15976.0,165,96,427.64,4,2,3,423,Other,0
2663,15977.0,17,65,1054.73,1,2,2,122,Other,1
2664,15978.0,77,49,1098.78,3,2,2,322,Inactive But Potentially Returning,1
2665,15980.0,89,43,2398.86,3,2,1,321,High Spenders,1
2666,15981.0,25,97,3408.48,2,2,1,221,High Spenders,1
2667,15983.0,22,112,1465.12,2,1,2,212,Loyal Customers,1
2668,15984.0,3,258,2780.63,1,1,1,111,Top Tier,1
2669,15985.0,123,37,1142.42,3,3,2,332,Other,1
2670,15986.0,30,14,168.12,2,4,4,244,Other,1
2671,15987.0,12,128,1432.77,1,1,2,112,Loyal Customers,1
2672,15988.0,19,26,156.78,2,3,4,234,Other,1
2673,15990.0,44,52,792.11,2,2,2,222,Other,1
2674,15992.0,4,3,41.989999999999995,1,4,4,144,Other,1
2675,15993.0,9,543,2777.67,1,1,1,111,Top Tier,1
2676,15994.0,55,32,414.27,3,3,3,333,Other,1
2677,15996.0,88,127,1032.58,3,1,2,312,Loyal Customers,1
2678,15998.0,37,504,3080.22,2,1,1,211,Loyal Customers,1
2679,16000.0,3,9,12393.7,1,4,1,141,High Spenders,1
2680,16003.0,30,103,2735.37,2,1,1,211,Loyal Customers,1
2681,16005.0,12,201,578.71,1,1,3,113,Loyal Customers,1
2682,16006.0,211,8,101.4,4,4,4,444,Inactive and Unlikely to Return,0
2683,16007.0,48,381,1693.81,2,1,1,211,Loyal Customers,1
2684,16008.0,24,33,478.78,2,3,3,233,Other,1
2685,16009.0,22,82,972.11,2,2,2,222,Other,1
2686,16010.0,246,79,392.4,4,2,3,423,Other,0
2687,16011.0,8,210,3352.96,1,1,1,111,Top Tier,1
2688,16012.0,35,94,1415.29,2,2,2,222,Other,1
2689,16013.0,4,139,37130.6,1,1,1,111,Top Tier,1
2690,16014.0,38,138,646.83,2,1,3,213,Loyal Customers,1
2691,16015.0,4,181,704.55,1,1,2,112,Loyal Customers,1
2692,16016.0,3,224,1465.51,1,1,2,112,Loyal Customers,1
2693,16017.0,47,32,211.88,2,3,4,234,Other,1
2694,16018.0,39,28,408.90000000000003,2,3,3,233,Other,1
2695,16019.0,47,160,3786.2400000000002,2,1,1,211,Loyal Customers,1
2696,16020.0,17,46,851.01,1,2,2,122,Other,1
2697,16022.0,260,71,602.63,4,2,3,423,Other,0
2698,16023.0,46,101,719.81,2,1,2,212,Loyal Customers,1
2699,16024.0,12,63,251.03,1,2,4,124,Other,1
2700,16025.0,30,28,439.65999999999997,2,3,3,233,Other,1
2701,16026.0,43,32,236.09,2,3,4,234,Other,1
2702,16027.0,92,16,934.62,3,4,2,342,Other,1
2703,16029.0,39,241,80850.84,2,1,1,211,Loyal Customers,1
2704,16030.0,310,29,331.24,4,3,3,433,Other,0
2705,16031.0,92,98,547.9,3,2,3,323,Other,1
2706,16033.0,6,1128,8778.82,1,1,1,111,Top Tier,1
2707,16034.0,196,22,437.7,4,3,3,433,Other,0
2708,16036.0,87,55,758.92,3,2,2,322,Inactive But Potentially Returning,1
2709,16037.0,270,39,855.02,4,3,2,432,Other,0
2710,16038.0,8,26,471.78000000000003,1,3,3,133,Other,1
2711,16040.0,65,65,1313.55,3,2,2,322,Inactive But Potentially Returning,1
2712,16041.0,31,6,3166.4,2,4,1,241,High Spenders,1
2713,16042.0,22,70,1177.47,2,2,2,222,Other,1
2714,16043.0,38,39,773.99,2,3,2,232,Other,1
2715,16045.0,120,83,1340.7,3,2,2,322,Inactive But Potentially Returning,1
2716,16048.0,373,8,256.44,4,4,4,444,Inactive and Unlikely to Return,0
2717,16049.0,40,299,1074.81,2,1,2,212,Loyal Customers,1
2718,16050.0,174,10,137.9,4,4,4,444,Inactive and Unlikely to Return,0
2719,16052.0,54,34,362.06,3,3,3,333,Other,1
2720,16053.0,33,84,1511.95,2,2,2,222,Other,1
2721,16054.0,145,70,783.9,4,2,2,422,Other,0
2722,16055.0,221,8,134.8,4,4,4,444,Inactive and Unlikely to Return,0
2723,16056.0,45,66,650.75,2,2,3,223,Other,1
2724,16057.0,16,121,2263.12,1,1,1,111,Top Tier,1
2725,16059.0,66,178,1453.16,3,1,2,312,Loyal Customers,1
2726,16062.0,10,64,1153.62,1,2,2,122,Other,1
2727,16063.0,260,23,335.32,4,3,3,433,Other,0
